ACCtrinom,SYNtri,grp,isTrinomial,notes,newTaxa,origFullText
Isothecium_stoloniferum,Isothecium_myurcellum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_myurellum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_obtusatulum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_spiculiferum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_thamnioides,moss,0,NA,NA,NA
Isothecium_stoloniferum,Pseudisothecium_stoloniferum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Pseudoisothecium_stoloniferum,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_eumyosuroides,moss,0,NA,NA,NA
Isothecium_stoloniferum,Isothecium_myosuroides,moss,0,NA,NA,NA
Isothecium_stoloniferum,Pseudisothecium_myosuroides,moss,0,NA,NA,NA
Jaffueliobryum_raui,,moss,0,,,Jaffueliobryum raui (Austin) Thér.
Jaffueliobryum_raui,Coscinodon_raui,moss,0,NA,NA,NA
Jaffueliobryum_raui,Coscinodon_rauii,moss,0,NA,NA,NA
Jaffueliobryum_raui,Grimmia_raui,moss,0,NA,NA,NA
Jaffueliobryum_raui,Grimmia_rauii,moss,0,NA,NA,NA
Jaffueliobryum_raui,Jaffeuliobryum_raui,moss,0,NA,NA,NA
Jaffueliobryum_raui,Jaffueliobryum_rauii,moss,0,NA,NA,NA
Jaffueliobryum_raui,Jaffuelleobryum_raui,moss,0,NA,NA,NA
Jaffueliobryum_raui,Jauffueliobryum_raui,moss,0,NA,NA,NA
Jaffueliobryum_wrightii,,moss,0,,,Jaffueliobryum wrightii (Sull.) Thér.
Jaffueliobryum_wrightii,Coscinodon_wrightii,moss,0,NA,NA,NA
Jaffueliobryum_wrightii,Grimmia_wrighti,moss,0,NA,NA,NA
Jaffueliobryum_wrightii,Grimmia_wrightii,moss,0,NA,NA,NA
Kiaeria_blyttii,,moss,0,,,Kiaeria blyttii (Bruch & Schimp.) Broth.
Kiaeria_blyttii,Arctoa_blyttii,moss,0,NA,NA,NA
Kiaeria_blyttii,Dicranum_blyttii,moss,0,NA,NA,NA
Kiaeria_blyttii,Kiaeria_blytii,moss,0,NA,NA,NA
Kiaeria_falcata,,moss,0,,,Kiaeria falcata (Hedw.) I.Hagen
Kiaeria_falcata,Arctoa_falcata,moss,0,NA,NA,NA
Kiaeria_falcata,Dicranum_falcatum,moss,0,NA,NA,NA
Kiaeria_starkei,,moss,0,,,Kiaeria starkei (F.Weber & D.Mohr) I.Hagen
Kiaeria_starkei,Arctoa_starkei,moss,0,NA,NA,NA
Kiaeria_starkei,Dicranum_starkei,moss,0,NA,NA,NA
Kiaeria_starkei,Dicranum_starkii,moss,0,NA,NA,NA
Kindbergia_oregana,,moss,0,,,Kindbergia oregana (Sull.) Ochyra 
Kindbergia_oregana,Bryhnia_oregana,moss,0,NA,NA,NA
Kindbergia_oregana,Euchynchium_oreganum,moss,0,NA,NA,NA
Kindbergia_oregana,Eurhychium_oreganum,moss,0,NA,NA,NA
Kindbergia_oregana,Eurhynchium_oreganum,moss,0,NA,NA,NA
Kindbergia_oregana,Eurhynchium_oreganum,moss,0,NA,NA,NA
Kindbergia_oregana,Eurhynchium_oregonum,moss,0,NA,NA,NA
Kindbergia_oregana,Hypnum_oreganum,moss,0,NA,NA,NA
Kindbergia_oregana,Kindbergia_oregona,moss,0,NA,NA,NA
Kindbergia_oregana,Stokesiella_oregana,moss,0,NA,NA,NA
Kindbergia_oregana,Stokesiella_oreganum,moss,0,NA,NA,NA
Kindbergia_praelonga,,moss,0,,,Kindbergia praelonga (Hedw.) Ochyra
Kindbergia_praelonga,Bryhnia_brittoniae,moss,0,NA,NA,NA
Kindbergia_praelonga,Bryhnia_stokesii,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhychium_praelogum,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhychium_praelongum,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhynchium_brittoniae,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhynchium_praelongum,moss,0,NA,NA,NA
Kindbergia_praelonga,Stokesiella_praelonga_stokesii,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhynchium_praelongum,moss,0,NA,NA,NA
Kindbergia_praelonga,Eurhynchium_stokesii,moss,0,NA,NA,NA
Kindbergia_praelonga,Kindbergia_brittoniae,moss,0,NA,NA,NA
Kindbergia_praelonga,Kindbergia_praelongum,moss,0,NA,NA,NA
Kindbergia_praelonga,Oxyrrhynchium_praelongum,moss,0,NA,NA,NA
Kindbergia_praelonga,Rhynchostegium_hians,moss,0,NA,NA,NA
Kindbergia_praelonga,Stokesiella_praelonga,moss,0,NA,NA,NA
Kindbergia_praelonga,Stokesiella_praelongum,moss,0,NA,NA,NA
Koponeniella_bolanderi,Brachythecium_bolanderi,moss,0,,,Koponeniella bolanderi (Lesq.) Huttunen & Ignatov [=Brachythecium bolanderi]
Koponeniella_bolanderi,Brachythecium_bolanderi,moss,0,NA,NA,NA
Koponeniella_bolanderi,Bryhnia_bolanderi,moss,0,NA,NA,NA
Koponeniella_bolanderi,Hypnum_bolanderi,moss,0,NA,NA,NA
Leptobryum_pyriforme,,moss,0,,,Leptobryum pyriforme (Hedw.) Wilson
Leptodictyum_humile,,moss,0,,,Leptodictyum humile (P.Beauv.) Ochyra
Leptodictyum_riparium,,moss,0,,,Leptodictyum riparium (Hedw.) Warnst. 
Leptodictyum_riparium,Amblystegium_brachyphyllum,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_brevipes,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_floridanum,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_laxirete,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_laxiriete,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_riparium,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_riparium,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_vaccillans,moss,0,NA,NA,NA
Leptodictyum_riparium,Amblystegium_vacillans,moss,0,NA,NA,NA
Leptodictyum_riparium,Brachythecium_pennellii,moss,0,NA,NA,NA
Leptodictyum_riparium,Hypnum_riparium,moss,0,NA,NA,NA
Leptodictyum_riparium,Leptodictyum_brevipes,moss,0,NA,NA,NA
Leptodictyum_riparium,Leptodictyum_laxirete,moss,0,NA,NA,NA
Leptodictyum_riparium,Leptodictyum_sipho,moss,0,NA,NA,NA
Leptodictyum_riparium,Leptodictyum_vacillans,moss,0,NA,NA,NA
Leptophascum_leptophyllum,Chenia_leptophylla,moss,0,,,Leptophascum leptophyllum (Müll.Hal.) J.Guerra & M.J.Cano [=Chenia leptophylla]
Leptophascum_leptophyllum,Chenia_leptophylla,moss,0,NA,NA,NA
Leptophascum_leptophyllum,Chenia_rhizophylla,moss,0,NA,NA,NA
Leptophascum_leptophyllum,Tortula_rhizophylla,moss,0,NA,NA,NA
Leptophascum_leptophyllum,Tortula_vectensis,moss,0,NA,NA,NA
Leucolepis_acanthoneura,,moss,0,,,Leucolepis acanthoneura (Schwägr.) Lindb.
Leucolepis_acanthoneura,Leucolepis_acanthoneuron,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepis_menzeisii,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepis_menziesii,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepsis_acanthaneura,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepsis_acanthoneura,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepsis_acanthoneuron,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Leucolepsis_menziesii,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Mnium_menheisii,moss,0,NA,NA,NA
Leucolepis_acanthoneura,Mnium_menziesii,moss,0,NA,NA,NA
Lewinskya_acuminata,,moss,0,,new to CA since 2004,"xLewinskya acuminata (H.Philib.) F.Lara, Garilleti & Goffinet [check source document/specimen]"
Lewinskya_arida,,moss,0,,new to Science since 2004,"xyLewinskya arida Vigalondo, F.Lara & Garilleti"
Lewinskya_bolanderi,Orthotrichum_bolanderi,moss,0,,,"Lewinskya bolanderi (Sull.) F.Lara, Garilleti & Goffinet"
Lewinskya_bolanderi,Orthotrichum_bolanderi,moss,0,NA,NA,NA
Lewinskya_holzingeri,Orthotrichum_holzingeri,moss,0,,,"Lewinskya holzingeri (Renauld & Cardot) F.Lara, Garilleti & Goffinet"
Lewinskya_holzingeri,Orthotrichum_holzerigeri,moss,0,NA,NA,NA
Lewinskya_holzingeri,Orthotrichum_holzingeri,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_laevigatum,moss,0,,,"Lewinskya laevigata (J.E.Zetters.) F.Lara, Garilleti & Goffinet"
Lewinskya_laevigata,Orthotrichum_hainesiae,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_kingianum,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_laevigatum,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_lonchothecium,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_macounii,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_raui,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_roellii,moss,0,NA,NA,NA
Lewinskya_laevigata,Orthotrichum_schlotthaueri,moss,0,NA,NA,NA
Lewinskya_pacifica,,moss,0,,new to Science since 2004,"xyLewinskya pacifica Vigalondo, F.Lara & Garilleti"
Lewinskya_praemorsa,Orthotrichum_praemorsum,moss,0,,,"Lewinskya praemorsa (Vent.) F.Lara, Garilleti & Goffinet"
Lewinskya_praemorsa,Orthotrichum_praemorsum,moss,0,NA,NA,NA
Lewinskya_pseudoaffinis,Orthotrichum_affine,moss,0,"N. Amer. plants identified as O. affine are either Lewinskya arida, pacifica, or pseudoaffinis",,"Lewinskya pseudoaffinis Vigalondo, F.Lara & Garilleti"
Lewinskya_pseudoaffinis,Bryum_affine,moss,0,NA,NA,NA
Lewinskya_pseudoaffinis,Lewinskya_affinis,moss,0,NA,NA,NA
Lewinskya_pseudoaffinis,Orthotrichum_afffine,moss,0,NA,NA,NA
Lewinskya_pseudoaffinis,Orthotrichum_affine,moss,0,NA,NA,NA
Lewinskya_pylaisii,Orthotrichum_pylaisii,moss,0,,,"Lewinskya pylaisii (Brid.) F.Lara, Garilleti & Goffinet"
Lewinskya_pylaisii,Orthotrichum_arcticum,moss,0,NA,NA,NA
Lewinskya_pylaisii,Orthotrichum_blyttii,moss,0,NA,NA,NA
Lewinskya_pylaisii,Orthotrichum_pylaisii,moss,0,NA,NA,NA
Lewinskya_pylaisii,Orthotrichum_rhabdophorum,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_rupestre,moss,0,,,"Lewinskya rupestris (Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet"
Lewinskya_rupestris,Orthotrichum_bullatum,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_douglasii,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_macfaddenae,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_rupestre,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_ruprestre,moss,0,NA,NA,NA
Lewinskya_rupestris,Orthotrichum_texanum,moss,0,NA,NA,NA
Lewinskya_shawii,Orthotrichum_shawii,moss,0,,,"Lewinskya shawii (Wilson) F.Lara, Garilleti & Goffinet"
Lewinskya_shawii,Orthotrichum_shawii,moss,0,NA,NA,NA
Lewinskya_speciosa,Orthotrichum_speciosum,moss,0,,,"Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet"
Lewinskya_speciosa,Orthotrichum_killiasii,moss,0,NA,NA,NA
Lewinskya_speciosa,Orthotrichum_specciosum,moss,0,NA,NA,NA
Lewinskya_speciosa,Orthotrichum_speciosum,moss,0,NA,NA,NA
Lewinskya_spjutii,Orthotrichum_spjutii,moss,0,,,"Lewinskya spjutii (D.H.Norris & Vitt) F.Lara, Garilleti & Goffinet"
Lewinskya_spjutii,Orthotrichum_spjutii,moss,0,NA,NA,NA
Lewinskya_striata,Orthotrichum_striatum,moss,0,,,"Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet"
Lewinskya_striata,Orthotrichum_striatum,moss,0,NA,NA,NA
Lewinskya_striata,Weissia_striata,moss,0,NA,NA,NA
Meesia_longiseta,,moss,0,,,Meesia longiseta Hedw.
Meesia_longiseta,Meesia_hexasticha,moss,0,NA,NA,NA
Meesia_triquetra,,moss,0,,,Meesia triquetra (L. ex Jolycl.) Ångstr. 
Meesia_triquetra,Meesia_trifaria,moss,0,NA,NA,NA
Meesia_uliginosa,,moss,0,,,Meesia uliginosa Hedw. 
Meesia_uliginosa,Meesia_trichodes,moss,0,NA,NA,NA
Meesia_uliginosa,Meesia_uliginisa,moss,0,NA,NA,NA
Meiotrichum_lyallii,,moss,0,,,Meiotrichum lyallii (Mitt.) G.L.Merr.
Meiotrichum_lyallii,Meiotrichum_lyellii,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichadelphus_lyallii,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichastrum_lyallii,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichum_angustidens,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichum_lyalli,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichum_lyallii,moss,0,NA,NA,NA
Meiotrichum_lyallii,Polytrichum_lyellii,moss,0,NA,NA,NA
Metaneckera_menziesii,Neckera_menziesii,moss,0,,,Metaneckera menziesii (Drumm.) Steere 
Metaneckera_menziesii,Neckeradelphus_menziesii,moss,0,,,
Microbryum_davallianum,,moss,0,,,Microbryum davallianum (Sm.) R.H.Zander
Microbryum_davallianum,Pottia_davalliana,moss,0,NA,NA,NA
Microbryum_fosbergii,,moss,0,,new to CA since 2004,"xMicrobryum fosbergii (E.B.Bartram) Ros, O.Werner & Rams"
Microbryum_starckeanum,,moss,0,,,Microbryum starckeanum (Hedw.) R.H.Zander
Microbryum_starckeanum,Micobryum_starkeanum,moss,0,NA,NA,NA
Microbryum_starckeanum,Microbryum_starkeanum,moss,0,NA,NA,NA
Microbryum_starckeanum,Pottia_starckeana,moss,0,NA,NA,NA
Microbryum_starckeanum,Pottia_starkeana,moss,0,NA,NA,NA
Microbryum_vlassovii,Phascum_vlassovii,moss,0,,new to CA since 2004,xMicrobryum vlassovii (Laz.) R.H.Zander [=Phascum vlassovii]
Microbryum_vlassovii,Phascum_vlassovii,moss,0,NA,NA,NA
Micromitrium_tenerum,,moss,0,,new to CA since 2004,xMicromitrium tenerum (Bruch & Schimp.) Crosby
Micromitrium_tenerum,Micromitrium_austinii,moss,0,NA,NA,NA
Micromitrium_tenerum,Micromitrium_austinii,moss,0,NA,NA,NA
Micromitrium_tenerum,Nanomitrium_austini,moss,0,NA,NA,NA
Micromitrium_tenerum,Nanomitrium_austinii,moss,0,NA,NA,NA
Mielichhoferia_elongata,,moss,0,,,Mielichhoferia elongata (Hoppe & Hornsch.) Nees & Hornsch.
Mielichhoferia_mielichoferiana,Mielichhoferia_mielichhoferiana,moss,0,,new to CA since 2004,xMielichhoferia mielichoferiana (Funck) Loeske
Mielichhoferia_shevockii,Schizymenium_shevockii,moss,0,,,Mielichhoferia shevockii (A.J.Shaw) A.J.Shaw [=Schizymenium shevockii]
Mielichhoferia_shevockii,Schizymenium_shevockii,moss,0,NA,NA,NA
Mnium_arizonicum,,moss,0,,,Mnium arizonicum Amann 
Mnium_blyttii,,moss,0,,,Mnium blyttii Bruch & Schimp.
Mnium_marginatum,,moss,0,,,Mnium marginatum (Dicks. ex With.) P.Beauv. 
Mnium_marginatum,Bryum_marginatum,moss,0,NA,NA,NA
Mnium_marginatum,Mnium_riparium,moss,0,NA,NA,NA
Mnium_marginatum,Mnium_serratum,moss,0,NA,NA,NA
Mnium_spinulosum,,moss,0,,,Mnium spinulosum Bruch & Schimp.
Mnium_spinulosum,Mnium_spinulosa,moss,0,NA,NA,NA
Mnium_thomsonii,,moss,0,,,Mnium thomsonii Schimp.
Mnium_thomsonii,Mnium_decurrens,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorhychum,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorhynchum,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorrhychum,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorrhynchium,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorrhynchum,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_orthorrynchum,moss,0,NA,NA,NA
Mnium_thomsonii,Mnium_thomsoni,moss,0,NA,NA,NA
Molendoa_sendtneriana,,moss,0,,new to CA since 2004,xMolendoa sendtneriana (Bruch & Schimp.) Limpr.
Molendoa_sendtneriana,Anoectangium_obtusifolium,moss,0,NA,NA,NA
Molendoa_sendtneriana,Anoectangium_sendtnerianum,moss,0,NA,NA,NA
Molendoa_sendtneriana,Anoectangium_tenuinerve,moss,0,NA,NA,NA
Molendoa_sendtneriana,Tuerckheimia_sendtneriana,moss,0,NA,NA,NA
Myurella_julacea,,moss,0,,,Myurella julacea (Schwägr.) Schimp. 
Myurella_julacea,Myurella_jalacea,moss,0,NA,NA,NA
Myurella_julacea,Myurella_julaceae,moss,0,NA,NA,NA
Neckera_douglasii,,moss,0,,,Neckera douglasii Hook.
Neckera_douglasii,Neckera_douglassii,moss,0,NA,NA,NA
Niphotrichum_elongatum,Racomitrium_elongatum,moss,0,,,Niphotrichum elongatum (Ehrh. ex Frisvoll) Bedn.-Ochyra & Ochyra [=Racomitrium elongatum]
Niphotrichum_elongatum,Racomitrium_elongatum,moss,0,NA,NA,NA
Niphotrichum_elongatum,Rhacomitrium_elongatum,moss,0,NA,NA,NA
Niphotrichum_ericoides,Racomitrium_ericoides,moss,0,,,Niphotrichum ericoides (Hedw.) Bedn.-Ochyra & Ochyra [=Racomitrium ericoides]
Niphotrichum_ericoides,Racomitrium_ericoides,moss,0,NA,NA,NA
Niphotrichum_ericoides,Rhacomitrium_ericoides,moss,0,NA,NA,NA
Niphotrichum_ericoides,Trichostomum_canescens,moss,0,NA,NA,NA
Nogopterium_gracile,Pterogonium_gracile,moss,0,,,Nogopterium gracile (Hedw.) Crosby & W.R.Buck [=Pterogonium gracile]
Nogopterium_gracile,Grimmia_gracilis,moss,0,NA,NA,NA
Nogopterium_gracile,Hypnum_gracile,moss,0,NA,NA,NA
Nogopterium_gracile,Pterogonium_gracile,moss,0,NA,NA,NA
Nogopterium_gracile,Petrogonium_gracile,moss,0,NA,NA,NA
Nyholmiella_obtusifolia,Orthotrichum_obtusifolium,moss,0,,,Nyholmiella obtusifolia (Brid.) Holmen & E.Warncke [=Orthotrichum obtusifolium]
Nyholmiella_obtusifolia,Orthotrichum_inflexum,moss,0,NA,NA,NA
Nyholmiella_obtusifolia,Orthotrichum_obtusifolium,moss,0,NA,NA,NA
Nyholmiella_obtusifolia,Orthotrichum_obutsifolium,moss,0,NA,NA,NA
Nyholmiella_obtusifolia,Ortotrichum_obtusifolium,moss,0,NA,NA,NA
Oligotrichum_hercynicum,,moss,0,,new to CA since 2004,xOligotrichum hercynicum (Hedw.) DC
Oligotrichum_hercynicum,Oligotrichum_incurvum,moss,0,NA,NA,NA
Oncophorus_virens,,moss,0,,,Oncophorus virens (Hedw.) Brid.
Oncophorus_virens,Cynodontium_virens,moss,0,NA,NA,NA
Oncophorus_virens,Dicranum_virens,moss,0,NA,NA,NA
Oncophorus_virens,Onchophorus_virens,moss,0,NA,NA,NA
Oncophorus_virens,Oncophorum_virens,moss,0,NA,NA,NA
Oncophorus_wahlenbergii,,moss,0,,,Oncophorus wahlenbergii Brid.
Oncophorus_wahlenbergii,Cynodontium_wahlenbergii,moss,0,NA,NA,NA
Oncophorus_wahlenbergii,Onchophorus_wahlenbergii,moss,0,NA,NA,NA
Oncophorus_wahlenbergii,Oncophorus_wahlengbergii,moss,0,NA,NA,NA
Oncophorus_wahlenbergii,Oncophorus_whalenbergii,moss,0,NA,NA,NA
Orthodicranum_tauricum,,moss,0,,,Orthodicranum tauricum (Sapjegin) Smirnova
Orthodicranum_tauricum,Dicranum_tauricum,moss,0,NA,NA,NA
Orthodicranum_tauricum,Orthodicranum_strictum,moss,0,NA,NA,NA
Orthodontium_gracile,,moss,0,,,Orthodontium gracile (Wilson) Schwägr. ex Bruch & Schimp.
Orthodontium_gracile,Bryum_gracile,moss,0,NA,NA,NA
Orthodontium_pellucens,,moss,0,,,Orthodontium pellucens (Hook.) Bruch & Schimp.
Orthotrichum_alpestre,,moss,0,,,Orthotrichum alpestre Hornsch. ex Bruch & Schimp. 
Orthotrichum_alpestre,Orthotrichum_alpestris,moss,0,NA,NA,NA
Orthotrichum_alpestre,Orthotrichum_watsonii,moss,0,NA,NA,NA
Orthotrichum_anodon,,moss,0,part of the O. tenellum complex,new to Science since 2004,"xyOrthotrichum anodon Garilleti, F.Lara, R.Medina & Mazimpaka [part of the O. tenellum complex]"
Orthotrichum_columbicum,,moss,0,,new to CA since 2004,xOrthotrichum columbicum Mitt. 
Orthotrichum_confusum,,moss,0,part of the O. tenellum complex,new to Science since 2004,"xyOrthotrichum confusum R.Medina, F.Lara & Garilleti [part of the O. tenellum complex]"
Orthotrichum_consimile,,moss,0,,,Orthotrichum consimile Mitt. 
Orthotrichum_consimile,Orthotrichum_columbicum,moss,0,NA,NA,NA
Orthotrichum_consimile,Orthotrichum_hendersonii,moss,0,NA,NA,NA
Orthotrichum_cucullatum,,moss,0,,new to Science since 2004,"xyOrthotrichum cucullatum F.Lara, R.Medina & Garilleti"
Orthotrichum_cupulatum,,moss,0,,,Orthotrichum cupulatum Brid. 
Orthotrichum_cupulatum,Orthotrichum_leiodon,moss,0,NA,NA,NA
Orthotrichum_cupulatum,Orthotrichum_utahense,moss,0,NA,NA,NA
Orthotrichum_cylindrocarpum,Orthotrichum_coulteri,moss,0,part of the O. tenellum complex,new to CA since 2004,xOrthotrichum cylindrocarpum Lesq. [part of the O. tenellum complex]
Orthotrichum_cylindrocarpum,Orthotrichum_cylindricarpum,moss,0,NA,NA,NA
Orthotrichum_diaphanum,,moss,0,,,Orthotrichum diaphanum Brid.
Orthotrichum_euryphyllum,,moss,0,,,Orthotrichum euryphyllum Vent.
Orthotrichum_euryphyllum,Orthotrichum_epapillosum,moss,0,NA,NA,NA
Orthotrichum_flowersii,,moss,0,,,Orthotrichum flowersii Vitt 
Orthotrichum_franciscanum,,moss,0,,new to Science since 2004,"xyOrthotrichum franciscanum F.Lara, R.Medina & Garilleti"
Orthotrichum_hallii,,moss,0,,,Orthotrichum hallii Sull. & Lesq.
Orthotrichum_kellmanii,,moss,0,,new to Science since 2004,"xyOrthotrichum kellmanii D.H.Norris, Shevock & Goffinet"
Orthotrichum_macounii,,moss,0,,,Orthotrichum macounii Austin
Orthotrichum_mazimpakanum,,moss,0,,new to Science since 2004,xyOrthotrichum mazimpakanum Garilleti & F.Lara
Orthotrichum_norrisii,,moss,0,,new to Science since 2004,"xyOrthotrichum norrisii F.Lara, R.Medina & Garilleti [part of the O. tenellum complex]"
Orthotrichum_pallens,,moss,0,,,Orthotrichum pallens Bruch ex Brid. 
Orthotrichum_pellucidum,,moss,0,,,Orthotrichum pellucidum Lindb. 
Orthotrichum_pellucidum,Orthotrichum_jamesianum,moss,0,NA,NA,NA
Orthotrichum_persimile,,moss,0,,new to Science since 2004,"xyOrthotrichum persimile F.Lara, R.Medina & Garilleti "
Orthotrichum_pulchellum,,moss,0,,,Orthotrichum pulchellum Brunt.
Orthotrichum_pumilum,,moss,0,,,Orthotrichum pumilum Sw. 
Orthotrichum_pumilum,Orthotrichum_brachytrichum,moss,0,NA,NA,NA
Orthotrichum_pumilum,Orthotrichum_fallax,moss,0,NA,NA,NA
Orthotrichum_pumilum,Orthotrichum_schimperi,moss,0,NA,NA,NA
Orthotrichum_rivulare,,moss,0,,,Orthotrichum rivulare Turner 
Orthotrichum_schimperi,,moss,0,part of the O. tenellum complex,new to CA since 2004,xOrthotrichum schimperi Hammar [part of the O. tenellum complex]
Orthotrichum_shawii,,moss,0,,new to CA since 2004,xOrthotrichum shawii Wilson
Orthotrichum_shevockii,,moss,0,,,Orthotrichum shevockii Lewinsky & D.H.Norris
Orthotrichum_texanum,,moss,0,,new to CA since 2004,xOrthotrichum texanum Sull.
Orthotrichum_underwoodii,,moss,0,part of the O. tenellum complex,,"Orthotrichum underwoodii F.Lara, Garilleti & Mazimpaka [part of the O. tenellum complex]"
Oxyrrhynchium_hians,Eurhynchium_hians,moss,0,,,Oxyrrhynchium hians (Hedw.) Loeske [=Eurhynchium hians]
Oxyrrhynchium_hians,Eurhynchium_hians,moss,0,NA,NA,NA
Oxyrrhynchium_hians,Eurhynchium_hians,moss,0,NA,NA,NA
Oxyrrhynchium_hians,Eurhynchium_hyans,moss,0,NA,NA,NA
Oxyrrhynchium_hians,Hypnum_hians,moss,0,NA,NA,NA
Oxyrrhynchium_hians,Oxynchium_hians,moss,0,NA,NA,NA
Oxyrrhynchium_hians,Oxyrrhynchium_rappii,moss,0,NA,NA,NA
Oxystegus_tenuirostris,,moss,0,,,Oxystegus tenuirostris (Hook. & Taylor) Sm.
Palustriella_falcata,,moss,0,,,Palustriella falcata (Brid.) Hedenäs
Palustriella_falcata,Cratoneuron_commutatum,moss,0,NA,NA,NA
Palustriella_falcata,Cratoneuron_commutatumm,moss,0,NA,NA,NA
Palustriella_falcata,Cratoneuron_falcatum,moss,0,NA,NA,NA
Palustriella_falcata,Cratoneuron_williamsii,moss,0,NA,NA,NA
Palustriella_falcata,Hypnum_commutatum,moss,0,NA,NA,NA
Palustriella_falcata,Hypnum_falcatum,moss,0,NA,NA,NA
Palustriella_falcata,Palustriella_commutata,moss,0,NA,NA,NA
Palustriella_falcata,Palustriella_decipiens,moss,0,NA,NA,NA
Phascum_cuspidatum,Tortula_acaulon,moss,0,,,Phascum cuspidatum Hedw. [=Tortula acaulon]
Phascum_cuspidatum,Phascum_acaulon,moss,0,NA,NA,NA
Phascum_cuspidatum,Tortula_acaulon,moss,0,NA,NA,NA
Phascum_cuspidatum,Tortula_acaulon,moss,0,NA,NA,NA
Phascum_cuspidatum,Tortula_atherodes,moss,0,NA,NA,NA
Philonotis_americana,,moss,0,,,Philonotis americana Dis. 
Philonotis_breutelioides,,moss,0,,new to Science since 2004,xyPhilonotis breutelioides Shevock & Aguero
Philonotis_brevifolia,,moss,0,,new to CA since 2004,xPhilonotis brevifolia Herzog 
Philonotis_caespitosa,,moss,0,,,Philonotis caespitosa Jur. 
Philonotis_capillaris,,moss,0,,,Philonotis capillaris Lindb. 
Philonotis_capillaris,Philonotis_capillare,moss,0,NA,NA,NA
Philonotis_fontana,,moss,0,,,Philonotis fontana (Hedw.) Brid. 
Philonotis_fontana,Bartramia_fontana,moss,0,NA,NA,NA
Philonotis_fontana,Philonitis_fontana,moss,0,NA,NA,NA
Philonotis_fontana,Philonotis_caespitosa,moss,0,NA,NA,NA
Philonotis_fontana,Philonotis_falcata,moss,0,NA,NA,NA
Philonotis_fontana,Philonotis_forntana,moss,0,NA,NA,NA
Philonotis_fontana,Philonotis_tomentella,moss,0,NA,NA,NA
Philonotis_marchica,,moss,0,,,Philonotis marchica (Hedw.) Brid.
Philonotis_marchica,Philonotis_muehlenbergii,moss,0,NA,NA,NA
Philonotis_marchica,Philonotis_muehlenbergii,moss,0,NA,NA,NA
Philonotis_marchica,Philonotis_muhlenbergii,moss,0,NA,NA,NA
